track_name,analysis_level,model_id,r2,rmse,mae,n_test,source_table,claim_level,source_role,interpretation_note,display_level
PARM_GSE301246_held_out_context_track_5,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,-0.2345844198569131,31.98709401931684,26.99441614776125,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_5,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.1292541172019391,26.86334599091708,22.451141183109783,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_5,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,0.0408548325809525,28.193991362526337,23.49305317118442,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_5,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,-0.0468122371809367,29.45430545244741,24.783515311979656,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_5,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,-0.0916287287721235,30.07820182885249,24.829117173623068,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_6,01_GC_length_only,M01_GC_length,-1.2850027151382428,45.73901054758367,41.93220572468756,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,01_GC_length_only
PARM_GSE301246_held_out_context_track_6,02_GC_length_plus_6mer,M02_GC_length_char6,-0.5494395443448739,37.66437135039416,35.24838997195984,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M03_GC_length_multi_char6,-0.1360090119623944,32.250339703517696,27.223892077418647,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,-1.1791380272384422,44.66689615608441,39.40410092358152,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,-1.3023792093319049,45.91259422964378,40.92132282899524,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,-0.557964105388115,37.767838385710434,34.84491661109521,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,-0.3913990317476832,35.69186598522006,29.004661610886824,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,-1.419495095501745,47.06583611960567,39.535209231933,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,-1.3822319044169085,46.701993987494205,35.567079103218646,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_6,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,-3.982075745991964,67.5380579377317,62.93255073430796,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_6,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,-0.7491994873647001,40.01870915773802,37.88876791849599,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_6,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,-1.941654776517592,51.89664196447056,49.1045631355411,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_6,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,-0.3818993383388147,35.569815268138306,30.89753868907855,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_6,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,-0.281537652369189,34.25382625347327,31.00683399822691,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_7,01_GC_length_only,M01_GC_length,-0.1552629059023733,14789.93311855685,12223.338235050614,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,01_GC_length_only
PARM_GSE301246_held_out_context_track_7,02_GC_length_plus_6mer,M02_GC_length_char6,0.0394905700110908,13485.796817389752,11170.85041162174,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M03_GC_length_multi_char6,-0.0045800857488595,13791.708773144715,11818.514775769296,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,-0.068164891761945,14221.484929627894,11568.921020665686,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,-0.1300755300414962,14627.817426971638,11918.614965534924,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.0594498016575664,13344.944910453003,11271.332305820988,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.0043426851237604,13730.322559402674,11835.21434138655,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,0.0247090105797829,13589.16905738986,11831.97585163914,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,-0.0289371289226116,13957.904259941244,11941.805822214645,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,03_grammar_ladder_best
PARM_GSE301246_held_out_context_track_7,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,-0.4376486759773537,16498.79323699424,13412.0416128569,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_7,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.0303671197747007,13549.693226608088,11139.624367237966,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_7,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,-0.3352186234229255,15900.178000763168,13166.04438020614,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_7,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,-0.0061914340298117,13802.765304199937,11476.364520134372,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
PARM_GSE301246_held_out_context_track_7,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,0.0324340092868971,13535.2441192628,11124.940749755931,10.0,ALL_TRACKS_metrics_summary.csv,headline_transfer_evidence,held-out/context transfer branch,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_5,01_GC_length_only,M01_GC_length,0.0690145919100142,0.7247006162099205,0.6030073773102583,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only
Random_Promoter_DREAM_base_track_5,02_GC_length_plus_6mer,M02_GC_length_char6,0.5852230090685919,0.4837205320324627,0.3757532992445817,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.6147079453964217,0.4662106821473173,0.3567364341204999,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,0.5139458201381348,0.5236360458264755,0.4087527313059335,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,0.474566004176618,0.5444353020263658,0.4223423051988878,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.585228196066853,0.4837175074367671,0.3757482244075532,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.6146713505671948,0.4662328218397969,0.35675138107311,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,0.5107013401907929,0.5253808111225383,0.4152575241749359,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,0.546368512484507,0.5058698425231405,0.3919523385673792,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_5,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,0.0777506201072139,0.7212924386926725,0.6005788197321092,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_5,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.585108519777675,0.4837872871813909,0.3758050013209085,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_5,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,0.273496534615084,0.64018580274329,0.5191171997009916,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_5,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.6491104448680286,0.4449102527550926,0.337080594241646,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_5,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,0.6487843460968599,0.4451169431391017,0.3373048735673999,14221.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_6,01_GC_length_only,M01_GC_length,0.1197390038502485,2.219608344087232,1.7561775231488117,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only
Random_Promoter_DREAM_base_track_6,02_GC_length_plus_6mer,M02_GC_length_char6,0.2728633403584585,2.017337862547452,1.5683476116146782,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.2754195112932557,2.013788873339987,1.564193094494963,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,0.2268811150622083,2.080145723240803,1.623411041350804,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,0.2261023829126092,2.081193083923625,1.6242284042938593,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.2728597555489231,2.017342835314948,1.568347929934618,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.275409825404123,2.0138023330390014,1.564201684274132,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,0.2205774191005691,2.088608836841597,1.6335869519648292,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,0.2247293353102742,2.0830384900581174,1.6276115421021566,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_6,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,0.1217498197372113,2.2170717239616047,1.7525715133247266,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_6,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.2728331198084487,2.01737978343366,1.568351360744204,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_6,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,0.2049878588302829,2.109392996984055,1.6524365691690657,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_6,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2807902429077594,2.0063116944466635,1.556483215049511,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_6,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,0.279912734469583,2.007535272643212,1.5570804779205634,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_7,01_GC_length_only,M01_GC_length,0.1161195283458447,2.222132780563799,1.756001688264173,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only
Random_Promoter_DREAM_base_track_7,02_GC_length_plus_6mer,M02_GC_length_char6,0.2798106131715937,2.0058414204262616,1.5532795798067138,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.2812902231749957,2.0037798870281933,1.5523420180229963,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,0.2361231242823678,2.0657840422205656,1.6083445052046452,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,0.2325433221259868,2.070618888399645,1.6122371263384463,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.2798081372918464,2.005844868281764,1.553282910446991,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.2812916826954299,2.003777852438384,1.5523384821393915,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,0.225120778925348,2.080607905268055,1.6212739731831929,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,0.2272210583676118,2.0777862893352443,1.618296229529663,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_7,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,0.1182189204350454,2.2194922077844352,1.752274595362545,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_7,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.2799052903322407,2.005709570654761,1.553045922422917,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_7,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,0.2080838242470448,2.103356285700403,1.6421358168291362,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_7,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2876585702977691,1.9948825825181584,1.5436625248929747,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_7,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,0.2870048576160051,1.995797720216524,1.5449175860273143,30000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_8,01_GC_length_only,M01_GC_length,0.1238801155565734,2.249608529623956,1.7690491119997418,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only
Random_Promoter_DREAM_base_track_8,02_GC_length_plus_6mer,M02_GC_length_char6,0.2730868197078869,2.049115569458318,1.5843434875273332,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.2537865037868713,2.0761404556340843,1.605167697375725,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,0.2270249552550441,2.1130409711362272,1.6385247599244328,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,0.216925791765531,2.126799949998614,1.6450749644161122,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.273084339829851,2.049119064753559,1.5843669786840853,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.2535400865489932,2.0764832225304017,1.6054394520133242,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,0.2303666288406892,2.1084685458697883,1.631737951955767,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,0.2114622189232073,2.1342064821199416,1.6471608121733343,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_8,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,0.1259271247900911,2.2469789452032254,1.7643423960357694,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_8,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.2733663743201212,2.0487215094729474,1.584091330581663,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_8,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,0.2098278004793373,2.1364171439822965,1.6668316054724388,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_8,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.2377777328428956,2.098292350356128,1.6233879922374552,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_8,04_grammar_plus_P01_P05_candidate,T05_uncertainty_ensemble_proxy,0.2254465671073189,2.115197249009149,1.6347049729447087,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_9,01_GC_length_only,M01_GC_length,0.0596886835177468,0.7355335886364287,0.6152213924859151,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,01_GC_length_only
Random_Promoter_DREAM_base_track_9,02_GC_length_plus_6mer,M02_GC_length_char6,0.5759356705167269,0.4939494997662449,0.3855509310453168,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M03_GC_length_multi_char6,0.5970815648063692,0.4814766695452126,0.370217871249575,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M04_GC_length_windowed_char6,0.4794262809062122,0.5472777577324733,0.4271765121628591,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M05_GC_length_windowed_multi_char6,0.4443810837299199,0.5653992004339728,0.4408458396550611,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M06_GC_length_condition_gated_char6,0.5759260493869345,0.4939551030732938,0.3855551276663596,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M07_GC_length_condition_gated_multi_char6,0.5964619170806795,0.4818467584749758,0.370499301771467,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M08_dynamic_condition_weighted_char6,0.5113210223837749,0.5302473500410753,0.4200131000700967,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,0.5375252350996842,0.5158348722312694,0.4015350201247585,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,03_grammar_ladder_best
Random_Promoter_DREAM_base_track_9,04_grammar_plus_P01_P05_candidate,T01_mutational_prior_proxy,0.0737866396609123,0.7299988889000601,0.6091224850690389,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_9,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,0.576558333475081,0.4935867281073985,0.3852214396380731,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_9,04_grammar_plus_P01_P05_candidate,T03_latent_state_operator_proxy,0.264689929099936,0.6504320538968695,0.5306480723408483,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
Random_Promoter_DREAM_base_track_9,04_grammar_plus_P01_P05_candidate,T04_observable_alignment_proxy,0.6126186643836083,0.4721022003351542,0.3602559585627627,4000.0,ALL_TRACKS_metrics_summary.csv,headline_base_reference,base-track structured reference,,04_grammar_plus_P01_P05_best
